scenario,time,state,obs,action,value,rep,method
1,74,34,34,11,0.0045388057088522095,83,POMDP
1,75,34,34,11,0.004311865423409599,83,POMDP
1,76,32,32,9,0.003277017721791295,83,POMDP
1,77,36,36,13,0.004669750253552594,83,POMDP
1,78,33,33,10,0.0033271970556562236,83,POMDP
1,79,34,34,11,0.003512041336526014,83,POMDP
1,80,34,34,11,0.0033364392696997136,83,POMDP
1,81,32,32,9,0.0025356938449717817,83,POMDP
1,82,33,33,10,0.0027100227968135915,83,POMDP
1,83,34,34,11,0.0028605796188587913,83,POMDP
1,84,34,34,11,0.0027175506379158517,83,POMDP
1,85,32,32,9,0.002065338484816047,83,POMDP
1,86,32,32,9,0.0019620715605752443,83,POMDP
1,87,33,33,10,0.0020969639803647923,83,POMDP
1,88,34,34,11,0.0022134619792739474,83,POMDP
1,89,34,34,11,0.00210278888031025,83,POMDP
1,90,33,33,10,0.0017978844926652636,83,POMDP
1,91,33,33,10,0.0017079902680320002,83,POMDP
1,92,32,32,9,0.0014423028930048004,83,POMDP
1,93,34,34,11,0.0017127346854432003,83,POMDP
1,94,33,33,10,0.0014643881560539361,83,POMDP
1,95,33,33,10,0.001391168748251239,83,POMDP
1,96,33,33,10,0.0013216103108386773,83,POMDP
1,97,33,33,10,0.0012555297952967432,83,POMDP
1,98,32,32,9,0.0010602251604728053,83,POMDP
1,99,33,33,10,0.0011331156402553107,83,POMDP
1,1,9,9,1,0,84,POMDP
1,2,15,15,1,0,84,POMDP
1,3,24,24,1,0,84,POMDP
1,4,34,34,11,0.16454671717171718,84,POMDP
1,5,33,33,10,0.14068744318181814,84,POMDP
1,6,34,34,11,0.14850341224747474,84,POMDP
1,7,33,33,10,0.12697041747159085,84,POMDP
1,8,33,33,10,0.12062189659801133,84,POMDP
1,9,35,35,12,0.14005542438324647,84,POMDP
1,10,35,35,12,0.13305265316408416,84,POMDP
1,11,32,32,9,0.09192728764063995,84,POMDP
1,12,34,34,11,0.10916365407325994,84,POMDP
1,13,32,32,9,0.08296437709567756,84,POMDP
1,14,32,32,9,0.07881615824089366,84,POMDP
1,15,32,32,9,0.07487535032884898,84,POMDP
1,16,34,34,11,0.08891447851550817,84,POMDP
1,17,34,34,11,0.08446875458973276,84,POMDP
1,18,33,33,10,0.0722207851742215,84,POMDP
1,19,33,33,10,0.06860974591551042,84,POMDP
1,20,33,33,10,0.06517925861973489,84,POMDP
1,21,32,32,9,0.055040262834442806,84,POMDP
1,22,31,31,8,0.04575221848113058,84,POMDP
1,23,34,34,11,0.06209229651010578,84,POMDP
1,24,34,34,11,0.05898768168460049,84,POMDP
1,25,33,33,10,0.05043446784033341,84,POMDP
1,26,32,32,9,0.042589106176281546,84,POMDP
1,27,33,33,10,0.045517107225900896,84,POMDP
1,28,33,33,10,0.04324125186460585,84,POMDP
1,29,33,33,10,0.041079189271375556,84,POMDP
1,30,33,33,10,0.039025229807806774,84,POMDP
1,31,34,34,11,0.041193298130462706,84,POMDP
1,32,34,34,11,0.039133633223939576,84,POMDP
1,33,32,32,9,0.029741561250194073,84,POMDP
1,34,34,34,11,0.03531810398460546,84,POMDP
1,35,33,33,10,0.030196978906837667,84,POMDP
1,36,33,33,10,0.02868712996149578,84,POMDP
1,37,33,33,10,0.027252773463420994,84,POMDP
1,38,32,32,9,0.023013453146888838,84,POMDP
1,39,34,34,11,0.027328475611930494,84,POMDP
1,40,34,34,11,0.025962051831333967,84,POMDP
1,41,33,33,10,0.022197554315790537,84,POMDP
1,42,34,34,11,0.023430751777778903,84,POMDP
1,43,34,34,11,0.02225921418888996,84,POMDP
1,44,34,34,11,0.02114625347944546,84,POMDP
1,45,33,33,10,0.018080046724925865,84,POMDP
1,46,32,32,9,0.015267595012159619,84,POMDP
1,47,33,33,10,0.016317242169245592,84,POMDP
1,48,33,33,10,0.01550138006078331,84,POMDP
1,49,33,33,10,0.014726311057744145,84,POMDP
1,50,34,34,11,0.015544439449841043,84,POMDP
1,51,33,33,10,0.013290495729614089,84,POMDP
1,52,33,33,10,0.012625970943133384,84,POMDP
1,53,34,34,11,0.013327413773307463,84,POMDP
1,54,34,34,11,0.012661043084642089,84,POMDP
1,55,31,31,8,0.00841959365128699,84,POMDP
1,56,33,33,10,0.010283932245500534,84,POMDP
1,57,33,33,10,0.009769735633225507,84,POMDP
1,58,33,33,10,0.009281248851564231,84,POMDP
1,59,33,33,10,0.00881718640898602,84,POMDP
1,60,33,33,10,0.008376327088536717,84,POMDP
1,61,35,35,12,0.009725846452800967,84,POMDP
1,62,32,32,9,0.006719675731026123,84,POMDP
1,63,32,32,9,0.0063836919444748156,84,POMDP
1,64,33,33,10,0.0068225707656574585,84,POMDP
1,65,33,33,10,0.006481442227374586,84,POMDP
1,66,33,33,10,0.006157370116005856,84,POMDP
1,67,34,34,11,0.006499446233561737,84,POMDP
1,68,31,31,8,0.004322131745318555,84,POMDP
1,69,34,34,11,0.005865750225789467,84,POMDP
1,70,34,34,11,0.005572462714499993,84,POMDP
1,71,34,34,11,0.005293839578774994,84,POMDP
1,72,32,32,9,0.004023318079868995,84,POMDP
1,73,32,32,9,0.003822152175875545,84,POMDP
1,74,33,33,10,0.004084925137966988,84,POMDP
1,75,33,33,10,0.0038806788810686384,84,POMDP
1,76,33,33,10,0.0036866449370152065,84,POMDP
1,77,34,34,11,0.0038914585446271624,84,POMDP
1,78,34,34,11,0.003696885617395804,84,POMDP
1,79,34,34,11,0.003512041336526014,84,POMDP
1,80,31,31,8,0.0023355074887897996,84,POMDP
1,81,33,33,10,0.0028526555755932544,84,POMDP
1,82,34,34,11,0.003011136440903991,84,POMDP
1,83,32,32,9,0.0022884636950870328,84,POMDP
1,84,33,33,10,0.002445795574124266,84,POMDP
1,85,34,34,11,0.0025816731060200587,84,POMDP
1,86,33,33,10,0.00220733050564715,84,POMDP
1,87,32,32,9,0.0018639679825464821,84,POMDP
1,88,33,33,10,0.0019921157813465526,84,POMDP
1,89,32,32,9,0.0016822311042482,84,POMDP
1,90,32,32,9,0.00159811954903579,84,POMDP
1,91,34,34,11,0.0018977669644800004,84,POMDP
1,92,34,34,11,0.0018028786162560006,84,POMDP
1,93,33,33,10,0.0015414612168988802,84,POMDP
1,94,32,32,9,0.0013016783609368322,84,POMDP
1,95,33,33,10,0.001391168748251239,84,POMDP
1,96,33,33,10,0.0013216103108386773,84,POMDP
1,97,33,33,10,0.0012555297952967432,84,POMDP
1,98,33,33,10,0.001192753305531906,84,POMDP
1,99,36,36,13,0.0015108208536737475,84,POMDP
1,1,9,9,1,0,85,POMDP
1,2,13,13,1,0,85,POMDP
1,3,21,21,1,0,85,POMDP
1,4,32,32,9,0.13163737373737372,85,POMDP
1,5,32,32,9,0.12505550505050503,85,POMDP
1,6,34,34,11,0.14850341224747474,85,POMDP
1,7,33,33,10,0.12697041747159085,85,POMDP
1,8,34,34,11,0.13402432955334592,85,POMDP
1,9,34,34,11,0.12732311307567862,85,POMDP
1,10,34,34,11,0.12095695742189469,85,POMDP
1,11,33,33,10,0.10341819859571995,85,POMDP
1,12,33,33,10,0.09824728866593394,85,POMDP
1,13,33,33,10,0.09333492423263724,85,POMDP
1,14,35,35,12,0.1083722175812288,85,POMDP
1,15,32,32,9,0.07487535032884898,85,POMDP
1,16,33,33,10,0.08002303066395734,85,POMDP
1,17,33,33,10,0.07602187913075947,85,POMDP
1,18,34,34,11,0.08024531686024611,85,POMDP
1,19,34,34,11,0.0762330510172338,85,POMDP
1,20,34,34,11,0.0724213984663721,85,POMDP
1,21,32,32,9,0.055040262834442806,85,POMDP
1,22,34,34,11,0.06536031211590082,85,POMDP
1,23,33,33,10,0.0558830668590952,85,POMDP
1,24,33,33,10,0.05308891351614044,85,POMDP
1,25,33,33,10,0.05043446784033341,85,POMDP
1,26,33,33,10,0.04791274444831674,85,POMDP
1,27,31,31,8,0.035402194509034035,85,POMDP
1,28,33,33,10,0.04324125186460585,85,POMDP
1,29,34,34,11,0.045643543634861734,85,POMDP
1,30,34,34,11,0.043361366453118645,85,POMDP
1,31,32,32,9,0.032954638504370165,85,POMDP
1,32,33,33,10,0.035220269901545614,85,POMDP
1,33,32,32,9,0.029741561250194073,85,POMDP
1,34,34,34,11,0.03531810398460546,85,POMDP
1,35,33,33,10,0.030196978906837667,85,POMDP
1,36,33,33,10,0.02868712996149578,85,POMDP
1,37,33,33,10,0.027252773463420994,85,POMDP
1,38,34,34,11,0.028766816433611047,85,POMDP
1,39,33,33,10,0.02459562805073744,85,POMDP
1,40,33,33,10,0.02336584664820057,85,POMDP
1,41,33,33,10,0.022197554315790537,85,POMDP
1,42,33,33,10,0.02108767660000101,85,POMDP
1,43,33,33,10,0.02003329277000096,85,POMDP
1,44,33,33,10,0.019031628131500913,85,POMDP
1,45,33,33,10,0.018080046724925865,85,POMDP
1,46,33,33,10,0.01717604438867957,85,POMDP
1,47,34,34,11,0.01813026907693955,85,POMDP
1,48,34,34,11,0.017223755623092567,85,POMDP
1,49,34,34,11,0.01636256784193794,85,POMDP
1,50,33,33,10,0.013989995504856937,85,POMDP
1,51,33,33,10,0.013290495729614089,85,POMDP
1,52,32,32,9,0.01122308528278523,85,POMDP
1,53,35,35,12,0.014660155150638208,85,POMDP
1,54,34,34,11,0.012661043084642089,85,POMDP
1,55,34,34,11,0.012027990930409984,85,POMDP
1,56,34,34,11,0.011426591383889483,85,POMDP
1,57,32,32,9,0.008684209451756006,85,POMDP
1,58,33,33,10,0.009281248851564231,85,POMDP
1,59,34,34,11,0.009796873787762244,85,POMDP
1,60,32,32,9,0.007445624078699305,85,POMDP
1,61,35,35,12,0.009725846452800967,85,POMDP
1,62,34,34,11,0.008399594663782654,85,POMDP
1,63,34,34,11,0.00797961493059352,85,POMDP
1,64,33,33,10,0.0068225707656574585,85,POMDP
1,65,31,31,8,0.005041121732402456,85,POMDP
1,66,33,33,10,0.006157370116005856,85,POMDP
1,67,34,34,11,0.006499446233561737,85,POMDP
1,68,33,33,10,0.005557026529695285,85,POMDP
1,69,33,33,10,0.00527917520321052,85,POMDP
1,70,34,34,11,0.005572462714499993,85,POMDP
1,71,34,34,11,0.005293839578774994,85,POMDP
1,72,33,33,10,0.004526232839852619,85,POMDP
1,73,32,32,9,0.003822152175875545,85,POMDP
1,74,32,32,9,0.0036310445670817678,85,POMDP
1,75,32,32,9,0.003449492338727679,85,POMDP
1,76,33,33,10,0.0036866449370152065,85,POMDP
1,77,33,33,10,0.0035023126901644456,85,POMDP
1,78,33,33,10,0.0033271970556562236,85,POMDP
1,79,32,32,9,0.002809633069220811,85,POMDP
1,80,32,32,9,0.0026691514157597706,85,POMDP
1,81,35,35,12,0.0034865790368362,85,POMDP
1,82,33,33,10,0.0027100227968135915,85,POMDP
1,83,33,33,10,0.002574521656972912,85,POMDP
1,84,32,32,9,0.002174040510332681,85,POMDP
1,85,34,34,11,0.0025816731060200587,85,POMDP
1,86,33,33,10,0.00220733050564715,85,POMDP
1,87,32,32,9,0.0018639679825464821,85,POMDP
1,88,34,34,11,0.0022134619792739474,85,POMDP
1,89,32,32,9,0.0016822311042482,85,POMDP
1,90,31,31,8,0.0013983546054063163,85,POMDP
1,91,34,34,11,0.0018977669644800004,85,POMDP
1,92,34,34,11,0.0018028786162560006,85,POMDP
1,93,32,32,9,0.0013701877483545603,85,POMDP
1,94,32,32,9,0.0013016783609368322,85,POMDP
1,95,32,32,9,0.0012365944428899905,85,POMDP
1,96,32,32,9,0.0011747647207454909,85,POMDP
1,97,35,35,12,0.0015345364164737975,85,POMDP
1,98,34,34,11,0.0013252814505910068,85,POMDP
1,99,33,33,10,0.0011331156402553107,85,POMDP
1,1,9,9,1,0,86,POMDP
1,2,14,14,1,0,86,POMDP
1,3,23,23,1,0,86,POMDP
1,4,31,31,8,0.11518270202020202,86,POMDP
1,5,33,33,10,0.14068744318181814,86,POMDP
1,6,32,32,9,0.11880272979797978,86,POMDP
1,7,33,33,10,0.12697041747159085,86,POMDP
1,8,34,34,11,0.13402432955334592,86,POMDP
1,9,34,34,11,0.12732311307567862,86,POMDP
1,10,36,36,13,0.14514834890627362,86,POMDP
1,11,33,33,10,0.10341819859571995,86,POMDP
1,12,34,34,11,0.10916365407325994,86,POMDP
1,13,33,33,10,0.09333492423263724,86,POMDP
1,14,35,35,12,0.1083722175812288,86,POMDP
1,15,35,35,12,0.10295360670216736,86,POMDP
1,16,32,32,9,0.07113158281240653,86,POMDP
1,17,33,33,10,0.07602187913075947,86,POMDP
1,18,33,33,10,0.0722207851742215,86,POMDP
1,19,35,35,12,0.08385635611895717,86,POMDP
1,20,35,35,12,0.07966353831300932,86,POMDP
1,21,34,34,11,0.06880032854305351,86,POMDP
1,22,33,33,10,0.05882428090431073,86,POMDP
1,23,33,33,10,0.0558830668590952,86,POMDP
1,24,32,32,9,0.04719014534768039,86,POMDP
1,25,33,33,10,0.05043446784033341,86,POMDP
1,26,32,32,9,0.042589106176281546,86,POMDP
1,27,31,31,8,0.035402194509034035,86,POMDP
1,28,32,32,9,0.03843666832409409,86,POMDP
1,29,33,33,10,0.041079189271375556,86,POMDP
1,30,34,34,11,0.043361366453118645,86,POMDP
1,31,33,33,10,0.03707396831741643,86,POMDP
1,32,33,33,10,0.035220269901545614,86,POMDP
1,33,35,35,12,0.04089464671901685,86,POMDP
1,34,33,33,10,0.03178629358614491,86,POMDP
1,35,33,33,10,0.030196978906837667,86,POMDP
1,36,34,34,11,0.03187458884610642,86,POMDP
1,37,34,34,11,0.030280859403801104,86,POMDP
1,38,33,33,10,0.02589013479024994,86,POMDP
1,39,32,32,9,0.021862780489544393,86,POMDP
1,40,34,34,11,0.025962051831333967,86,POMDP
1,41,34,34,11,0.024663949239767266,86,POMDP
1,42,32,32,9,0.01874460142222312,86,POMDP
1,43,34,34,11,0.02225921418888996,86,POMDP
1,44,33,33,10,0.019031628131500913,86,POMDP
1,45,35,35,12,0.0220978348860205,86,POMDP
1,46,32,32,9,0.015267595012159619,86,POMDP
1,47,33,33,10,0.016317242169245592,86,POMDP
1,48,33,33,10,0.01550138006078331,86,POMDP
1,49,33,33,10,0.014726311057744145,86,POMDP
1,50,35,35,12,0.017098883394825147,86,POMDP
1,51,33,33,10,0.013290495729614089,86,POMDP
1,52,34,34,11,0.014028856603481538,86,POMDP
1,53,35,35,12,0.014660155150638208,86,POMDP
1,54,33,33,10,0.011394938776177877,86,POMDP
1,55,34,34,11,0.012027990930409984,86,POMDP
1,56,33,33,10,0.010283932245500534,86,POMDP
1,57,34,34,11,0.010855261814695009,86,POMDP
1,58,32,32,9,0.008249998979168205,86,POMDP
1,59,30,30,7,0.005878124272657346,86,POMDP
1,60,34,34,11,0.009307030098374131,86,POMDP
1,61,33,33,10,0.007957510734109881,86,POMDP
1,62,34,34,11,0.008399594663782654,86,POMDP
1,63,32,32,9,0.0063836919444748156,86,POMDP
1,64,35,35,12,0.008338697602470227,86,POMDP
1,65,33,33,10,0.006481442227374586,86,POMDP
1,66,33,33,10,0.006157370116005856,86,POMDP
1,67,33,33,10,0.005849501610205562,86,POMDP
1,68,32,32,9,0.004939579137506919,86,POMDP
1,69,32,32,9,0.004692600180631574,86,POMDP
1,70,33,33,10,0.005015216443049994,86,POMDP
1,71,32,32,9,0.004235071663019995,86,POMDP
1,72,34,34,11,0.0050291475998362435,86,POMDP
1,73,35,35,12,0.005255459241828874,86,POMDP
1,74,33,33,10,0.004084925137966988,86,POMDP
1,75,33,33,10,0.0038806788810686384,86,POMDP
1,76,32,32,9,0.003277017721791295,86,POMDP
1,77,34,34,11,0.0038914585446271624,86,POMDP
1,78,32,32,9,0.0029575084939166434,86,POMDP
1,79,33,33,10,0.003160837202873412,86,POMDP
1,80,33,33,10,0.0030027953427297417,86,POMDP
1,81,34,34,11,0.003169617306214727,86,POMDP
1,82,32,32,9,0.0024089091527231925,86,POMDP
1,83,32,32,9,0.0022884636950870328,86,POMDP
1,84,34,34,11,0.0027175506379158517,86,POMDP
1,85,35,35,12,0.0028398404166220643,86,POMDP
1,86,33,33,10,0.00220733050564715,86,POMDP
1,87,32,32,9,0.0018639679825464821,86,POMDP
1,88,32,32,9,0.001770769583419158,86,POMDP
1,89,35,35,12,0.002313067768341275,86,POMDP
1,90,34,34,11,0.0019976494362947375,86,POMDP
1,91,32,32,9,0.0015182135715840002,86,POMDP
1,92,31,31,8,0.0012620150313792005,86,POMDP
1,93,33,33,10,0.0015414612168988802,86,POMDP
1,94,32,32,9,0.0013016783609368322,86,POMDP
1,95,32,32,9,0.0012365944428899905,86,POMDP
1,96,33,33,10,0.0013216103108386773,86,POMDP
1,97,34,34,11,0.0013950331058852706,86,POMDP
1,98,35,35,12,0.0014578095956501074,86,POMDP
1,99,35,35,12,0.001384919115867602,86,POMDP
1,1,9,9,1,0,87,POMDP
1,2,12,12,1,0,87,POMDP
1,3,18,18,1,0,87,POMDP
1,4,25,25,2,0.016454671717171715,87,POMDP
1,5,33,33,10,0.14068744318181814,87,POMDP
1,6,31,31,8,0.10395238857323232,87,POMDP
1,7,33,33,10,0.12697041747159085,87,POMDP
1,8,34,34,11,0.13402432955334592,87,POMDP
1,9,34,34,11,0.12732311307567862,87,POMDP
1,10,33,33,10,0.10886126167970521,87,POMDP
1,11,32,32,9,0.09192728764063995,87,POMDP
1,12,34,34,11,0.10916365407325994,87,POMDP
1,13,34,34,11,0.10370547136959694,87,POMDP
1,14,34,34,11,0.0985201978011171,87,POMDP
1,15,32,32,9,0.07487535032884898,87,POMDP
1,16,31,31,8,0.06224013496085572,87,POMDP
1,17,32,32,9,0.0675750036717862,87,POMDP
1,18,33,33,10,0.0722207851742215,87,POMDP
1,19,34,34,11,0.0762330510172338,87,POMDP
1,20,34,34,11,0.0724213984663721,87,POMDP
1,21,34,34,11,0.06880032854305351,87,POMDP
1,22,34,34,11,0.06536031211590082,87,POMDP
1,23,33,33,10,0.0558830668590952,87,POMDP
1,24,34,34,11,0.05898768168460049,87,POMDP
1,25,32,32,9,0.04483063808029637,87,POMDP
1,26,35,35,12,0.05856002099238712,87,POMDP
1,27,33,33,10,0.045517107225900896,87,POMDP
1,28,35,35,12,0.05285041894562937,87,POMDP
1,29,33,33,10,0.041079189271375556,87,POMDP
1,30,34,34,11,0.043361366453118645,87,POMDP
1,31,31,31,8,0.028835308691323898,87,POMDP
1,32,35,35,12,0.04304699654633353,87,POMDP
1,33,32,32,9,0.029741561250194073,87,POMDP
1,34,33,33,10,0.03178629358614491,87,POMDP
1,35,32,32,9,0.02684175902830015,87,POMDP
1,36,34,34,11,0.03187458884610642,87,POMDP
1,37,33,33,10,0.027252773463420994,87,POMDP
1,38,32,32,9,0.023013453146888838,87,POMDP
1,39,34,34,11,0.027328475611930494,87,POMDP
1,40,35,35,12,0.02855825701446736,87,POMDP
1,41,33,33,10,0.022197554315790537,87,POMDP
1,42,33,33,10,0.02108767660000101,87,POMDP
1,43,32,32,9,0.017807371351111965,87,POMDP
1,44,34,34,11,0.02114625347944546,87,POMDP
1,45,35,35,12,0.0220978348860205,87,POMDP
1,46,33,33,10,0.01717604438867957,87,POMDP
1,47,32,32,9,0.014504215261551639,87,POMDP
1,48,32,32,9,0.013779004498474053,87,POMDP
1,49,34,34,11,0.01636256784193794,87,POMDP
1,50,32,32,9,0.012435551559872833,87,POMDP
1,51,34,34,11,0.01476721747734899,87,POMDP
1,52,32,32,9,0.01122308528278523,87,POMDP
1,53,36,36,13,0.015992896527968953,87,POMDP
1,54,33,33,10,0.011394938776177877,87,POMDP
1,55,33,33,10,0.010825191837368985,87,POMDP
1,56,33,33,10,0.010283932245500534,87,POMDP
1,57,33,33,10,0.009769735633225507,87,POMDP
1,58,36,36,13,0.012374998468752308,87,POMDP
1,59,33,33,10,0.00881718640898602,87,POMDP
1,60,34,34,11,0.009307030098374131,87,POMDP
1,61,34,34,11,0.008841678593455424,87,POMDP
1,62,32,32,9,0.006719675731026123,87,POMDP
1,63,35,35,12,0.00877757642365287,87,POMDP
1,64,35,35,12,0.008338697602470227,87,POMDP
1,65,32,32,9,0.005761281979888521,87,POMDP
1,66,32,32,9,0.0054732178808940945,87,POMDP
1,67,33,33,10,0.005849501610205562,87,POMDP
1,68,33,33,10,0.005557026529695285,87,POMDP
1,69,34,34,11,0.005865750225789467,87,POMDP
1,70,33,33,10,0.005015216443049994,87,POMDP
1,71,34,34,11,0.005293839578774994,87,POMDP
1,72,33,33,10,0.004526232839852619,87,POMDP
1,73,35,35,12,0.005255459241828874,87,POMDP
1,74,33,33,10,0.004084925137966988,87,POMDP
1,75,34,34,11,0.004311865423409599,87,POMDP
1,76,33,33,10,0.0036866449370152065,87,POMDP
1,77,33,33,10,0.0035023126901644456,87,POMDP
1,78,32,32,9,0.0029575084939166434,87,POMDP
1,79,33,33,10,0.003160837202873412,87,POMDP
1,80,34,34,11,0.0033364392696997136,87,POMDP
1,81,34,34,11,0.003169617306214727,87,POMDP
1,82,34,34,11,0.003011136440903991,87,POMDP
1,83,33,33,10,0.002574521656972912,87,POMDP
1,84,33,33,10,0.002445795574124266,87,POMDP
1,85,33,33,10,0.0023235057954180526,87,POMDP
1,86,34,34,11,0.0024525894507190556,87,POMDP
1,87,33,33,10,0.0020969639803647923,87,POMDP
1,88,35,35,12,0.0024348081772013423,87,POMDP
1,89,33,33,10,0.001892509992279225,87,POMDP
1,90,32,32,9,0.00159811954903579,87,POMDP
1,91,34,34,11,0.0018977669644800004,87,POMDP
1,92,33,33,10,0.0016225907546304004,87,POMDP
1,93,35,35,12,0.0018840081539875204,87,POMDP
1,94,33,33,10,0.0014643881560539361,87,POMDP
1,95,32,32,9,0.0012365944428899905,87,POMDP
1,96,33,33,10,0.0013216103108386773,87,POMDP
1,97,34,34,11,0.0013950331058852706,87,POMDP
1,98,34,34,11,0.0013252814505910068,87,POMDP
1,99,34,34,11,0.0012590173780614564,87,POMDP
1,1,9,9,1,0,88,POMDP
1,2,14,14,1,0,88,POMDP
1,3,21,21,1,0,88,POMDP
1,4,29,29,6,0.08227335858585859,88,POMDP
1,5,34,34,11,0.15631938131313128,88,POMDP
1,6,34,34,11,0.14850341224747474,88,POMDP
1,7,32,32,9,0.11286259330808078,88,POMDP
1,8,34,34,11,0.13402432955334592,88,POMDP
1,9,33,33,10,0.11459080176811075,88,POMDP
1,10,35,35,12,0.13305265316408416,88,POMDP
1,11,34,34,11,0.11490910955079994,88,POMDP
1,12,32,32,9,0.08733092325860795,88,POMDP
1,13,34,34,11,0.10370547136959694,88,POMDP
1,14,34,34,11,0.0985201978011171,88,POMDP
1,15,35,35,12,0.10295360670216736,88,POMDP
1,16,33,33,10,0.08002303066395734,88,POMDP
1,17,34,34,11,0.08446875458973276,88,POMDP
1,18,32,32,9,0.06419625348819688,88,POMDP
1,19,33,33,10,0.06860974591551042,88,POMDP
1,20,32,32,9,0.057937118773097686,88,POMDP
1,21,33,33,10,0.06192029568874815,88,POMDP
1,22,33,33,10,0.05882428090431073,88,POMDP
1,23,34,34,11,0.06209229651010578,88,POMDP
1,24,34,34,11,0.05898768168460049,88,POMDP
1,25,31,31,8,0.03922680832025933,88,POMDP
1,26,33,33,10,0.04791274444831674,88,POMDP
1,27,33,33,10,0.045517107225900896,88,POMDP
1,28,33,33,10,0.04324125186460585,88,POMDP
1,29,34,34,11,0.045643543634861734,88,POMDP
1,30,33,33,10,0.039025229807806774,88,POMDP
1,31,33,33,10,0.03707396831741643,88,POMDP
1,32,32,32,9,0.03130690657915166,88,POMDP
1,33,35,35,12,0.04089464671901685,88,POMDP
1,34,34,34,11,0.03531810398460546,88,POMDP
1,35,33,33,10,0.030196978906837667,88,POMDP
1,36,33,33,10,0.02868712996149578,88,POMDP
1,37,32,32,9,0.024224687523040883,88,POMDP
1,38,33,33,10,0.02589013479024994,88,POMDP
1,39,32,32,9,0.021862780489544393,88,POMDP
1,40,33,33,10,0.02336584664820057,88,POMDP
1,41,33,33,10,0.022197554315790537,88,POMDP
1,42,34,34,11,0.023430751777778903,88,POMDP
1,43,32,32,9,0.017807371351111965,88,POMDP
1,44,34,34,11,0.02114625347944546,88,POMDP
1,45,33,33,10,0.018080046724925865,88,POMDP
1,46,35,35,12,0.020992943141719476,88,POMDP
1,47,34,34,11,0.01813026907693955,88,POMDP
1,48,32,32,9,0.013779004498474053,88,POMDP
1,49,33,33,10,0.014726311057744145,88,POMDP
1,50,33,33,10,0.013989995504856937,88,POMDP
1,51,33,33,10,0.013290495729614089,88,POMDP
1,52,34,34,11,0.014028856603481538,88,POMDP
1,53,33,33,10,0.011994672395976716,88,POMDP
1,54,32,32,9,0.01012883446771367,88,POMDP
1,55,32,32,9,0.009622392744327987,88,POMDP
1,56,32,32,9,0.009141273107111585,88,POMDP
1,57,34,34,11,0.010855261814695009,88,POMDP
1,58,33,33,10,0.009281248851564231,88,POMDP
1,59,33,33,10,0.00881718640898602,88,POMDP
1,60,34,34,11,0.009307030098374131,88,POMDP
1,61,34,34,11,0.008841678593455424,88,POMDP
1,62,32,32,9,0.006719675731026123,88,POMDP
1,63,33,33,10,0.0071816534375341665,88,POMDP
1,64,34,34,11,0.007580634184063843,88,POMDP
1,65,34,34,11,0.007201602474860651,88,POMDP
1,66,34,34,11,0.0068415223511176185,88,POMDP
1,67,33,33,10,0.005849501610205562,88,POMDP
1,68,34,34,11,0.00617447392188365,88,POMDP
1,69,32,32,9,0.004692600180631574,88,POMDP
1,70,33,33,10,0.005015216443049994,88,POMDP
1,71,33,33,10,0.004764455620897494,88,POMDP
1,72,34,34,11,0.0050291475998362435,88,POMDP
1,73,33,33,10,0.004299921197859988,88,POMDP
1,74,34,34,11,0.0045388057088522095,88,POMDP
1,75,32,32,9,0.003449492338727679,88,POMDP
1,76,33,33,10,0.0036866449370152065,88,POMDP
1,77,32,32,9,0.0031131668357017297,88,POMDP
1,78,33,33,10,0.0033271970556562236,88,POMDP
1,79,31,31,8,0.00245842893556821,88,POMDP
1,80,33,33,10,0.0030027953427297417,88,POMDP
1,81,33,33,10,0.0028526555755932544,88,POMDP
1,82,32,32,9,0.0024089091527231925,88,POMDP
1,83,34,34,11,0.0028605796188587913,88,POMDP
1,84,33,33,10,0.002445795574124266,88,POMDP
1,85,32,32,9,0.002065338484816047,88,POMDP
1,86,35,35,12,0.0026978483957909613,88,POMDP
1,87,31,31,8,0.001630971984728172,88,POMDP
1,88,33,33,10,0.0019921157813465526,88,POMDP
1,89,34,34,11,0.00210278888031025,88,POMDP
1,90,32,32,9,0.00159811954903579,88,POMDP
1,91,34,34,11,0.0018977669644800004,88,POMDP
1,92,33,33,10,0.0016225907546304004,88,POMDP
1,93,32,32,9,0.0013701877483545603,88,POMDP
1,94,33,33,10,0.0014643881560539361,88,POMDP
1,95,34,34,11,0.0015457430536124882,88,POMDP
1,96,33,33,10,0.0013216103108386773,88,POMDP
1,97,32,32,9,0.0011160264847082163,88,POMDP
1,98,32,32,9,0.0010602251604728053,88,POMDP
1,99,32,32,9,0.0010072139024491652,88,POMDP
1,1,9,9,1,0,89,POMDP
1,2,13,13,1,0,89,POMDP
1,3,21,21,1,0,89,POMDP
1,4,30,30,7,0.09872803030303029,89,POMDP
1,5,33,33,10,0.14068744318181814,89,POMDP
1,6,31,31,8,0.10395238857323232,89,POMDP
1,7,33,33,10,0.12697041747159085,89,POMDP
1,8,32,32,9,0.10721946364267673,89,POMDP
1,9,33,33,10,0.11459080176811075,89,POMDP
1,10,34,34,11,0.12095695742189469,89,POMDP
1,11,32,32,9,0.09192728764063995,89,POMDP
1,12,35,35,12,0.12008001948058593,89,POMDP
1,13,34,34,11,0.10370547136959694,89,POMDP
1,14,34,34,11,0.0985201978011171,89,POMDP
1,15,32,32,9,0.07487535032884898,89,POMDP
1,16,34,34,11,0.08891447851550817,89,POMDP
1,17,33,33,10,0.07602187913075947,89,POMDP
