scenario,time,state,obs,action,value,rep,method
5,12,29,32,9,0.08733092325860795,94,POMDP
5,13,28,33,10,0.09333492423263724,94,POMDP
5,14,24,29,7,0.05911211868067025,94,POMDP
5,15,23,18,1,0,94,POMDP
5,16,35,28,6,0.044457239257754085,94,POMDP
5,17,37,49,20,0.16049063372049222,94,POMDP
5,18,22,26,5,0.03209812674409844,94,POMDP
5,19,20,25,5,0.030493220406893517,94,POMDP
5,20,19,20,2,0.007242139846637211,94,POMDP
5,21,29,31,8,0.048160229980137456,94,POMDP
5,22,27,35,11,0.06536031211590082,94,POMDP
5,23,34,44,17,0.09934767441616925,94,POMDP
5,24,19,20,2,0.005898768168460048,94,POMDP
5,25,30,24,4,0.016811489280111138,94,POMDP
5,26,38,42,15,0.07453093580849271,94,POMDP
5,27,31,28,7,0.030344738150600598,94,POMDP
5,28,33,34,10,0.04324125186460585,94,POMDP
5,29,36,30,8,0.03195048054440321,94,POMDP
5,30,38,40,14,0.05636977638905424,94,POMDP
5,31,40,41,15,0.057670617382647796,94,POMDP
5,32,28,32,9,0.03130690657915166,94,POMDP
5,33,27,32,9,0.029741561250194073,94,POMDP
5,34,24,24,4,0.010595431195381637,94,POMDP
5,35,27,34,11,0.03355219878537519,94,POMDP
5,36,27,27,6,0.01593729442305321,94,POMDP
5,37,28,27,6,0.015140429701900552,94,POMDP
5,38,30,23,4,0.008630044930083314,94,POMDP
5,39,37,35,11,0.027328475611930494,94,POMDP
5,40,31,26,5,0.010384820732533587,94,POMDP
5,41,35,43,16,0.0369959238596509,94,POMDP
5,42,25,21,2,0.00234307517777789,94,POMDP
5,43,30,26,6,0.01112960709444498,94,POMDP
5,44,35,39,13,0.02537550417533455,94,POMDP
5,45,30,21,2,0.002008894080547318,94,POMDP
5,46,33,36,12,0.020992943141719476,94,POMDP
5,47,36,37,12,0.019943295984633503,94,POMDP
5,48,37,32,9,0.013779004498474053,94,POMDP
5,49,37,32,9,0.013090054273550353,94,POMDP
5,50,43,41,15,0.02176221522977746,94,POMDP
5,51,38,44,17,0.023627547963758384,94,POMDP
5,52,26,25,5,0.005611542641392615,94,POMDP
5,53,24,18,1,0,94,POMDP
5,54,24,26,5,0.005064417233856835,94,POMDP
5,55,28,24,4,0.003608397279122995,94,POMDP
5,56,37,28,7,0.006855954830333689,94,POMDP
5,57,38,34,10,0.009769735633225507,94,POMDP
5,58,32,35,11,0.010312498723960258,94,POMDP
5,59,25,23,4,0.002939062136328673,94,POMDP
5,60,24,20,2,9.307030098374132e-4,94,POMDP
5,61,37,32,9,0.00707334287476434,94,POMDP
5,62,42,34,10,0.007559635197404387,94,POMDP
5,63,42,41,15,0.011171460902830927,94,POMDP
5,64,39,38,13,0.009096761020876611,94,POMDP
5,65,37,35,11,0.007201602474860651,94,POMDP
5,66,35,28,7,0.00410491341067057,94,POMDP
5,67,37,37,12,0.00714939085691791,94,POMDP
5,68,32,31,9,0.004939579137506919,94,POMDP
5,69,27,29,7,0.00351945013547368,94,POMDP
5,70,32,33,10,0.005015216443049994,94,POMDP
5,71,30,26,5,0.0021175358315099974,94,POMDP
5,72,32,34,11,0.0050291475998362435,94,POMDP
5,73,30,29,7,0.0028666141319066587,94,POMDP
5,74,34,34,11,0.0045388057088522095,94,POMDP
5,75,32,36,12,0.004743051965750558,94,POMDP
5,76,30,24,4,0.0012288816456717355,94,POMDP
5,77,30,32,9,0.0031131668357017297,94,POMDP
5,78,30,34,11,0.003696885617395804,94,POMDP
5,79,31,28,6,0.001756020668263007,94,POMDP
5,80,34,26,6,0.0016682196348498568,94,POMDP
5,81,37,36,12,0.0034865790368362,94,POMDP
5,82,31,34,10,0.0027100227968135915,94,POMDP
5,83,33,43,16,0.004290869428288186,94,POMDP
5,84,32,37,12,0.0029893057017074363,94,POMDP
5,85,30,34,11,0.0025816731060200587,94,POMDP
5,86,26,29,7,0.0014715536704314333,94,POMDP
5,87,22,14,1,0,94,POMDP
5,88,34,33,8,0.0015494233854917634,94,POMDP
5,89,45,38,13,0.0025233466563723,94,POMDP
5,90,42,35,11,0.0019976494362947375,94,POMDP
5,91,44,42,15,0.0026568737502720005,94,POMDP
5,92,37,41,15,0.002524030062758401,94,POMDP
5,93,38,43,16,0.0025691020281648,94,POMDP
5,94,33,33,10,0.0014643881560539361,94,POMDP
5,95,44,36,12,0.0017003173589737368,94,POMDP
5,96,36,41,15,0.0020558382613046094,94,POMDP
5,97,42,33,10,0.0012555297952967432,94,POMDP
5,98,46,37,12,0.0014578095956501074,94,POMDP
5,99,46,55,23,0.002769838231735204,94,POMDP
5,1,9,14,1,0,95,POMDP
5,2,13,6,1,0,95,POMDP
5,3,25,28,2,0.01732070707070707,95,POMDP
5,4,33,35,11,0.16454671717171718,95,POMDP
5,5,28,22,3,0.03126387626262626,95,POMDP
5,6,36,44,17,0.23760545959595955,95,POMDP
5,7,30,36,12,0.15518606579861105,95,POMDP
5,8,29,37,12,0.1474267625086805,95,POMDP
5,9,27,25,5,0.050929245230271446,95,POMDP
5,10,36,26,5,0.04838278296875788,95,POMDP
5,11,42,37,12,0.12640002050587992,95,POMDP
5,12,41,45,17,0.1746618465172159,95,POMDP
5,13,30,33,10,0.09333492423263724,95,POMDP
5,14,31,32,9,0.07881615824089366,95,POMDP
5,15,25,23,4,0.02807825637331837,95,POMDP
5,16,39,43,16,0.13337171777326223,95,POMDP
5,17,38,31,9,0.0675750036717862,95,POMDP
5,18,39,44,17,0.12839250697639376,95,POMDP
5,19,28,32,9,0.060986440813787034,95,POMDP
5,20,28,27,6,0.03621069923318605,95,POMDP
5,21,34,36,12,0.07568036139735886,95,POMDP
5,22,36,31,8,0.04575221848113058,95,POMDP
5,23,39,46,18,0.10555690406717982,95,POMDP
5,24,22,30,8,0.041291377179220344,95,POMDP
5,25,32,32,9,0.04483063808029637,95,POMDP
5,26,30,36,12,0.05856002099238712,95,POMDP
5,27,35,36,12,0.055632019942767764,95,POMDP
5,28,26,24,4,0.014413750621535283,95,POMDP
5,29,35,40,14,0.05933660672532025,95,POMDP
5,30,39,38,13,0.052033639743742366,95,POMDP
5,31,39,40,14,0.05355128756960152,95,POMDP
5,32,36,34,11,0.039133633223939576,95,POMDP
5,33,36,36,12,0.04089464671901685,95,POMDP
5,34,37,34,10,0.03178629358614491,95,POMDP
5,35,43,35,11,0.03355219878537519,95,POMDP
5,36,34,29,7,0.019124753307663854,95,POMDP
5,37,39,47,19,0.05450554692684199,95,POMDP
5,38,33,30,8,0.020136771503527735,95,POMDP
5,39,36,36,12,0.03006132317312354,95,POMDP
5,40,30,22,3,0.0051924103662667935,95,POMDP
5,41,45,39,13,0.02959673908772072,95,POMDP
5,42,43,45,17,0.03748920284444624,95,POMDP
5,43,33,45,17,0.03561474270222393,95,POMDP
5,44,20,15,1,0,95,POMDP
5,45,26,33,9,0.016071152644378545,95,POMDP
5,46,15,16,1,0,95,POMDP
5,47,21,19,1,0,95,POMDP
5,48,29,25,4,0.00516712668692777,95,POMDP
5,49,30,31,9,0.013090054273550353,95,POMDP
5,50,32,34,10,0.013989995504856937,95,POMDP
5,51,31,29,7,0.008860330486409393,95,POMDP
5,52,31,31,9,0.01122308528278523,95,POMDP
5,53,36,32,9,0.01066193101864597,95,POMDP
5,54,36,38,13,0.015193251701570504,95,POMDP
5,55,32,36,12,0.013230790023450982,95,POMDP
5,56,33,25,5,0.004570636553555793,95,POMDP
5,57,39,39,13,0.013026314177634009,95,POMDP
5,58,30,31,9,0.008249998979168205,95,POMDP
5,59,26,29,7,0.005878124272657346,95,POMDP
5,60,28,33,10,0.008376327088536717,95,POMDP
5,61,33,30,8,0.006189175015418797,95,POMDP
5,62,30,30,8,0.0058797162646478576,95,POMDP
5,63,32,30,8,0.005585730451415464,95,POMDP
5,64,38,43,16,0.011370951276095763,95,POMDP
5,65,35,31,9,0.005761281979888521,95,POMDP
5,66,41,43,16,0.010262283526676427,95,POMDP
5,67,22,16,1,0,95,POMDP
5,68,22,16,1,0,95,POMDP
5,69,42,43,15,0.008212050316105255,95,POMDP
5,70,40,37,12,0.006129708985949993,95,POMDP
5,71,28,31,9,0.004235071663019995,95,POMDP
5,72,32,35,11,0.0050291475998362435,95,POMDP
5,73,28,29,7,0.0028666141319066587,95,POMDP
5,74,38,29,7,0.0027232834253113256,95,POMDP
5,75,40,41,15,0.006036611592773438,95,POMDP
5,76,35,30,8,0.002867390506567383,95,POMDP
5,77,37,27,6,0.0019457292723135812,95,POMDP
5,78,38,44,17,0.005915016987833287,95,POMDP
5,79,39,35,11,0.003512041336526014,95,POMDP
5,80,32,25,5,0.0013345757078798853,95,POMDP
5,81,35,35,11,0.003169617306214727,95,POMDP
5,82,35,33,10,0.0027100227968135915,95,POMDP
5,83,33,32,9,0.0022884636950870328,95,POMDP
5,84,33,20,2,2.717550637915851e-4,95,POMDP
5,85,30,27,6,0.0012908365530100293,95,POMDP
5,86,29,23,3,4.905178901438111e-4,95,POMDP
5,87,33,27,6,0.0011649799890915513,95,POMDP
5,88,29,36,12,0.0024348081772013423,95,POMDP
5,89,35,36,12,0.002313067768341275,95,POMDP
5,90,38,39,13,0.002397179323553685,95,POMDP
5,91,38,33,10,0.0017079902680320002,95,POMDP
5,92,40,45,17,0.002884605786009601,95,POMDP
5,93,26,24,4,5.138204056329601e-4,95,POMDP
5,94,38,33,10,0.0014643881560539361,95,POMDP
5,95,35,37,12,0.0017003173589737368,95,POMDP
5,96,33,38,13,0.0017621470811182362,95,POMDP
5,97,21,18,1,0,95,POMDP
5,98,41,48,19,0.002385506611063812,95,POMDP
5,99,38,41,15,0.001762624329286039,95,POMDP
5,1,9,6,1,0,96,POMDP
5,2,5,10,1,0,96,POMDP
5,3,6,7,1,0,96,POMDP
5,4,11,4,1,0,96,POMDP
5,5,10,14,1,0,96,POMDP
5,6,19,16,1,0,96,POMDP
5,7,25,21,1,0,96,POMDP
5,8,24,22,2,0.013402432955334592,96,POMDP
5,9,41,46,18,0.21644929222865364,96,POMDP
5,10,35,35,11,0.12095695742189469,96,POMDP
5,11,36,33,10,0.10341819859571995,96,POMDP
5,12,37,38,13,0.13099638488791193,96,POMDP
5,13,32,29,7,0.06222328282175816,96,POMDP
5,14,43,51,21,0.1970403956022342,96,POMDP
5,15,26,24,4,0.02807825637331837,96,POMDP
5,16,30,29,7,0.0533486871093049,96,POMDP
5,17,33,28,7,0.050681252753839647,96,POMDP
5,18,42,40,14,0.10431891191831993,96,POMDP
5,19,45,45,17,0.12197288162757407,96,POMDP
5,20,32,32,9,0.057937118773097686,96,POMDP
5,21,37,41,15,0.09632045996027491,96,POMDP
5,22,24,26,5,0.026144124846360327,96,POMDP
5,23,39,47,19,0.1117661337181904,96,POMDP
5,24,32,32,9,0.04719014534768039,96,POMDP
5,25,44,40,14,0.0728497868804816,96,POMDP
5,26,23,26,6,0.02661819136017597,96,POMDP
5,27,28,30,8,0.035402194509034035,96,POMDP
5,28,23,31,8,0.03363208478358233,96,POMDP
5,29,26,31,9,0.036514834907889385,96,POMDP
5,30,22,23,3,0.00867227329062373,96,POMDP
5,31,28,18,1,0,96,POMDP
5,32,41,48,19,0.07044053980309123,96,POMDP
5,33,32,36,12,0.04089464671901685,96,POMDP
5,34,28,29,7,0.021190862390763274,96,POMDP
5,35,36,36,12,0.03690741866391271,96,POMDP
5,36,37,40,14,0.041436965499938354,96,POMDP
5,37,32,37,12,0.03330894534418121,96,POMDP
5,38,25,32,9,0.023013453146888838,96,POMDP
5,39,22,22,3,0.005465695122386098,96,POMDP
5,40,36,32,9,0.020769641465067174,96,POMDP
5,41,43,47,18,0.041928713707604356,96,POMDP
5,42,38,38,13,0.028116902133334683,96,POMDP
5,43,36,26,6,0.01112960709444498,96,POMDP
5,44,42,45,17,0.03383400556711273,96,POMDP
5,45,32,39,14,0.02611562304711514,96,POMDP
5,46,24,26,5,0.0076337975060798095,96,POMDP
5,47,30,29,7,0.010878161446163728,96,POMDP
5,48,31,18,1,0,96,POMDP
5,49,38,44,17,0.026180108547100706,96,POMDP
5,50,31,32,9,0.012435551559872833,96,POMDP
5,51,30,26,5,0.005906886990939596,96,POMDP
5,52,28,32,9,0.01122308528278523,96,POMDP
5,53,33,30,8,0.009329189641315225,96,POMDP
5,54,31,41,15,0.017725460318498924,96,POMDP
5,55,16,8,1,0,96,POMDP
5,56,22,30,5,0.004570636553555793,96,POMDP
5,57,32,31,9,0.008684209451756006,96,POMDP
5,58,34,35,11,0.010312498723960258,96,POMDP
5,59,29,32,9,0.007837499030209796,96,POMDP
5,60,35,36,12,0.010237733108211544,96,POMDP
5,61,34,30,8,0.006189175015418797,96,POMDP
5,62,35,28,7,0.005039756798269591,96,POMDP
5,63,42,46,18,0.013565345382008983,96,POMDP
5,64,34,34,10,0.0068225707656574585,96,POMDP
5,65,36,33,10,0.006481442227374586,96,POMDP
5,66,31,32,9,0.0054732178808940945,96,POMDP
5,67,33,33,10,0.005849501610205562,96,POMDP
5,68,34,37,12,0.006791921314072014,96,POMDP
5,69,26,30,8,0.0041060251580526275,96,POMDP
5,70,33,32,9,0.004457970171599995,96,POMDP
5,71,46,45,17,0.00847014332603999,96,POMDP
5,72,36,40,14,0.006537891879787116,96,POMDP
5,73,34,30,8,0.0033443831538911024,96,POMDP
5,74,29,28,7,0.0027232834253113256,96,POMDP
5,75,36,33,10,0.0038806788810686384,96,POMDP
5,76,40,38,13,0.004915526582686942,96,POMDP
5,77,32,30,8,0.002724020981239014,96,POMDP
5,78,39,35,11,0.003696885617395804,96,POMDP
5,79,34,29,7,0.002107224801915608,96,POMDP
5,80,46,53,22,0.007006522466369397,96,POMDP
5,81,38,36,12,0.0034865790368362,96,POMDP
5,82,45,41,15,0.004215591017265588,96,POMDP
5,83,33,23,3,5.721159237717582e-4,96,POMDP
5,84,35,29,7,0.0016305303827495107,96,POMDP
5,85,37,34,11,0.0025816731060200587,96,POMDP
5,86,44,39,13,0.0029431073408628665,96,POMDP
5,87,38,33,10,0.0020969639803647923,96,POMDP
5,88,44,49,20,0.0042055777606205,96,POMDP
5,89,33,30,8,0.0014719522162171751,96,POMDP
5,90,38,39,14,0.0025969442671831587,96,POMDP
5,91,37,32,9,0.0015182135715840002,96,POMDP
5,92,43,45,17,0.002884605786009601,96,POMDP
5,93,24,15,1,0,96,POMDP
5,94,40,43,15,0.0022779371316394566,96,POMDP
5,95,31,25,5,6.182972214449952e-4,96,POMDP
5,96,37,31,8,0.0010279191306523047,96,POMDP
5,97,39,37,13,0.0016740397270623244,96,POMDP
5,98,34,39,13,0.001590337740709208,96,POMDP
5,99,29,38,13,0.0015108208536737475,96,POMDP
5,1,9,9,1,0,97,POMDP
5,2,21,17,1,0,97,POMDP
5,3,33,30,5,0.06928282828282828,97,POMDP
5,4,34,28,7,0.09872803030303029,97,POMDP
5,5,36,31,8,0.1094235669191919,97,POMDP
5,6,41,51,21,0.2970068244949495,97,POMDP
5,7,29,32,9,0.11286259330808078,97,POMDP
5,8,40,46,18,0.22784136024068807,97,POMDP
5,9,32,32,9,0.10185849046054289,97,POMDP
5,10,23,19,2,0.01209569574218947,97,POMDP
5,11,38,35,11,0.11490910955079994,97,POMDP
5,12,33,34,10,0.09824728866593394,97,POMDP
5,13,36,29,7,0.06222328282175816,97,POMDP
5,14,43,44,17,0.15763231648178733,97,POMDP
5,15,30,31,8,0.06551593153774286,97,POMDP
5,16,32,30,8,0.06224013496085572,97,POMDP
5,17,28,27,6,0.04223437729486638,97,POMDP
5,18,31,32,9,0.06419625348819688,97,POMDP
5,19,35,36,12,0.08385635611895717,97,POMDP
5,20,37,42,15,0.10138995785292094,97,POMDP
5,21,36,35,11,0.06880032854305351,97,POMDP
5,22,30,23,4,0.019608093634770243,97,POMDP
5,23,36,37,12,0.06830152616111636,97,POMDP
5,24,28,35,11,0.05898768168460049,97,POMDP
5,25,24,28,7,0.033622978560222276,97,POMDP
5,26,24,23,3,0.010647276544070387,97,POMDP
5,27,30,29,7,0.030344738150600598,97,POMDP
5,28,33,32,9,0.03843666832409409,97,POMDP
5,29,32,28,7,0.02738612618091704,97,POMDP
5,30,47,45,17,0.06937818632498984,97,POMDP
5,31,45,49,20,0.07826726644787914,97,POMDP
5,32,30,25,5,0.01565345328957583,97,POMDP
5,33,28,30,8,0.026023866093919816,97,POMDP
5,34,30,23,3,0.007063620796921092,97,POMDP
5,35,32,35,11,0.03355219878537519,97,POMDP
5,36,25,25,5,0.01274983553844257,97,POMDP
5,37,28,33,10,0.027252773463420994,97,POMDP
5,38,32,26,5,0.011506726573444419,97,POMDP
5,39,37,37,12,0.03006132317312354,97,POMDP
5,40,45,56,24,0.059712719212068124,97,POMDP
5,41,35,40,14,0.03206313401169745,97,POMDP
5,42,32,32,9,0.01874460142222312,97,POMDP
5,43,40,43,16,0.03338882128333493,97,POMDP
5,44,26,30,8,0.014802377435611823,97,POMDP
5,45,33,36,12,0.0220978348860205,97,POMDP
5,46,29,30,8,0.013359145635639667,97,POMDP
5,47,32,32,9,0.014504215261551639,97,POMDP
5,48,33,32,9,0.013779004498474053,97,POMDP
5,49,34,27,6,0.00818128392096897,97,POMDP
5,50,38,34,11,0.015544439449841043,97,POMDP
5,51,46,45,17,0.023627547963758384,97,POMDP
5,52,28,37,12,0.015431742263829692,97,POMDP
5,53,24,27,6,0.0066637068866537315,97,POMDP
5,54,29,33,10,0.011394938776177877,97,POMDP
5,55,31,31,9,0.009622392744327987,97,POMDP
5,56,26,28,6,0.005713295691944741,97,POMDP
5,57,35,35,11,0.010855261814695009,97,POMDP
5,58,39,40,14,0.013406248341148334,97,POMDP
5,59,28,26,6,0.004898436893881122,97,POMDP
5,60,25,25,4,0.002792109029512239,97,POMDP
5,61,34,29,8,0.006189175015418797,97,POMDP
5,62,37,36,12,0.009239554130160919,97,POMDP
5,63,36,38,13,0.009575537916712222,97,POMDP
5,64,36,37,12,0.008338697602470227,97,POMDP
5,65,26,16,1,0,97,POMDP
5,66,36,35,10,0.006157370116005856,97,POMDP
5,67,40,42,16,0.009749169350342604,97,POMDP
5,68,28,34,10,0.005557026529695285,97,POMDP
5,69,34,30,8,0.0041060251580526275,97,POMDP
5,70,31,25,5,0.0022289850857999975,97,POMDP
5,71,41,41,15,0.007411375410284991,97,POMDP
5,72,25,22,3,0.0010058295199672487,97,POMDP
5,73,37,39,14,0.006210997285797761,97,POMDP
5,74,40,33,10,0.004084925137966988,97,POMDP
5,75,47,44,17,0.006898984677455358,97,POMDP
5,76,34,31,8,0.002867390506567383,97,POMDP
5,77,44,50,21,0.007782917089254325,97,POMDP
5,78,30,27,6,0.001848442808697902,97,POMDP
5,79,40,48,19,0.006321674405746824,97,POMDP
5,80,23,21,2,3.336439269699713e-4,97,POMDP
5,81,35,34,11,0.003169617306214727,97,POMDP
5,82,37,39,13,0.0036133637290847887,97,POMDP
5,83,36,41,15,0.004004811466402308,97,POMDP
5,84,31,36,12,0.0029893057017074363,97,POMDP
5,85,26,25,5,0.0010326692424080235,97,POMDP
5,86,31,41,15,0.0034336252310066782,97,POMDP
5,87,26,26,5,9.319839912732411e-4,97,POMDP
5,88,29,28,7,0.0013280771875643685,97,POMDP
5,89,30,27,6,0.001051394440155125,97,POMDP
5,90,37,34,10,0.0017978844926652636,97,POMDP
5,91,45,53,22,0.003985310625408,97,POMDP
5,92,36,41,15,0.002524030062758401,97,POMDP
5,93,33,35,11,0.0017127346854432003,97,POMDP
5,94,38,45,17,0.0026033567218736644,97,POMDP
5,95,23,28,7,9.274458321674927e-4,97,POMDP
5,96,20,23,3,2.936911801863727e-4,97,POMDP
5,97,24,24,4,4.185099317655811e-4,97,POMDP
5,98,30,30,8,9.276970154137048e-4,97,POMDP
5,99,38,38,13,0.0015108208536737475,97,POMDP
5,1,9,18,1,0,98,POMDP
5,2,12,13,1,0,98,POMDP
5,3,22,19,1,0,98,POMDP
5,4,37,41,14,0.21391073232323232,98,POMDP
5,5,42,44,17,0.25011101010101006,98,POMDP
5,6,42,45,17,0.23760545959595955,98,POMDP
5,7,42,38,13,0.16929388996212116,98,POMDP
5,8,40,37,12,0.1474267625086805,98,POMDP
5,9,36,42,16,0.1909846696135179,98,POMDP
5,10,24,26,5,0.04838278296875788,98,POMDP
5,11,24,13,1,0,98,POMDP
5,12,34,27,4,0.03274909622197798,98,POMDP
5,13,45,47,19,0.18666984846527448,98,POMDP
5,14,40,45,17,0.15763231648178733,98,POMDP
5,15,39,35,11,0.09359418791106124,98,POMDP
5,16,37,31,9,0.07113158281240653,98,POMDP
5,17,33,37,12,0.09291563004870602,98,POMDP
5,18,29,22,3,0.01604906337204922,98,POMDP
5,19,38,40,14,0.09910296632240394,98,POMDP
5,20,31,38,13,0.08690567815964652,98,POMDP
5,21,25,26,5,0.027520131417221403,98,POMDP
5,22,24,23,4,0.019608093634770243,98,POMDP
5,23,24,24,4,0.018627688953031733,98,POMDP
5,24,30,24,4,0.017696304505380143,98,POMDP
5,25,41,40,14,0.0728497868804816,98,POMDP
5,26,45,41,15,0.07453093580849271,98,POMDP
5,27,37,39,14,0.06574693265963463,98,POMDP
5,28,33,34,10,0.04324125186460585,98,POMDP
5,29,35,26,6,0.022821771817430867,98,POMDP
5,30,42,48,19,0.07805045961561355,98,POMDP
5,31,31,37,12,0.04531262794350898,98,POMDP
5,32,29,25,5,0.01565345328957583,98,POMDP
5,33,41,36,12,0.04089464671901685,98,POMDP
5,34,34,31,8,0.024722672789223823,98,POMDP
5,35,34,40,14,0.04361785842098775,98,POMDP
5,36,28,30,8,0.0223122121922745,98,POMDP
5,37,23,26,5,0.012112343761520442,98,POMDP
5,38,25,23,4,0.008630044930083314,98,POMDP
5,39,30,37,12,0.03006132317312354,98,POMDP
5,40,24,22,3,0.0051924103662667935,98,POMDP
5,41,36,49,20,0.04686150355555781,98,POMDP
5,42,24,22,3,0.00468615035555578,98,POMDP
5,43,28,30,8,0.015581449932222971,98,POMDP
5,44,33,32,9,0.016917002783556366,98,POMDP
5,45,35,37,12,0.0220978348860205,98,POMDP
5,46,29,34,11,0.019084493765199523,98,POMDP
5,47,31,20,2,0.0018130269076939549,98,POMDP
5,48,33,35,11,0.017223755623092567,98,POMDP
5,49,38,44,17,0.026180108547100706,98,POMDP
5,50,28,22,3,0.0031088878899682084,98,POMDP
5,51,34,37,12,0.016243939225083888,98,POMDP
5,52,38,41,15,0.019640399244874155,98,POMDP
5,53,30,35,11,0.013327413773307463,98,POMDP
5,54,27,29,7,0.007596625850785252,98,POMDP
5,55,24,19,2,0.0012027990930409984,98,POMDP
5,56,35,43,16,0.017139887075834224,98,POMDP
5,57,24,28,7,0.006513157088817004,98,POMDP
5,58,21,18,1,0,98,POMDP
5,59,30,24,4,0.002939062136328673,98,POMDP
5,60,37,29,7,0.005584218059024478,98,POMDP
5,61,41,42,15,0.012378350030837594,98,POMDP
5,62,38,30,8,0.0058797162646478576,98,POMDP
5,63,50,46,18,0.013565345382008983,98,POMDP
5,64,44,42,15,0.010612887857689381,98,POMDP
5,65,37,34,11,0.007201602474860651,98,POMDP
5,66,34,47,18,0.011630587996899951,98,POMDP
5,67,25,22,3,0.0012998892467123472,98,POMDP
5,68,32,32,9,0.004939579137506919,98,POMDP
5,69,33,33,10,0.00527917520321052,98,POMDP
5,70,44,45,17,0.00891594034319999,98,POMDP
5,71,38,46,18,0.00899952728391749,98,POMDP
5,72,22,26,5,0.0020116590399344974,98,POMDP
5,73,36,38,13,0.0057332282638133175,98,POMDP
5,74,34,37,12,0.004992686279737431,98,POMDP
5,75,42,34,11,0.004311865423409599,98,POMDP
5,76,43,40,14,0.005325153797910854,98,POMDP
5,77,44,34,11,0.0038914585446271624,98,POMDP
5,78,53,50,20,0.007024082673052028,98,POMDP
5,79,43,38,13,0.004214449603831216,98,POMDP
5,80,46,44,17,0.005338302831519541,98,POMDP
5,81,42,32,9,0.0025356938449717817,98,POMDP
5,82,38,33,10,0.0027100227968135915,98,POMDP
5,83,35,33,10,0.002574521656972912,98,POMDP
5,84,38,32,9,0.002174040510332681,98,POMDP
5,85,45,42,15,0.0036143423484280824,98,POMDP
5,86,47,46,18,0.004169402066222395,98,POMDP
5,87,45,47,18,0.003960931962911275,98,POMDP
5,88,33,36,12,0.0024348081772013423,98,POMDP
5,89,28,25,5,8.411155521241e-4,98,POMDP
5,90,34,41,15,0.0027967092108126326,98,POMDP
5,91,36,37,12,0.002087543660928,98,POMDP
5,92,38,33,10,0.0016225907546304004,98,POMDP
5,93,40,43,16,0.0025691020281648,98,POMDP
5,94,37,40,14,0.0021152273365223524,98,POMDP
5,95,31,25,5,6.182972214449952e-4,98,POMDP
5,96,36,28,7,8.810735405591181e-4,98,POMDP
5,97,38,36,12,0.0015345364164737975,98,POMDP
5,98,39,37,12,0.0014578095956501074,98,POMDP
5,99,35,36,12,0.001384919115867602,98,POMDP
5,1,9,12,1,0,99,POMDP
5,2,3,2,1,0,99,POMDP
5,3,2,3,1,0,99,POMDP
5,4,3,5,1,0,99,POMDP
5,5,6,9,1,0,99,POMDP
5,6,10,7,1,0,99,POMDP
5,7,18,18,1,0,99,POMDP
5,8,31,38,10,0.12062189659801133,99,POMDP
5,9,23,28,7,0.07639386784540717,99,POMDP
5,10,23,18,1,0,99,POMDP
5,11,46,49,19,0.2068363971914399,99,POMDP
5,12,37,34,11,0.10916365407325994,99,POMDP
5,13,29,28,7,0.06222328282175816,99,POMDP
5,14,32,31,8,0.06896413846078196,99,POMDP
5,15,45,48,19,0.1684695382399102,99,POMDP
5,16,38,28,7,0.0533486871093049,99,POMDP
5,17,38,44,17,0.1351500073435724,99,POMDP
5,18,34,34,10,0.0722207851742215,99,POMDP
5,19,40,36,12,0.08385635611895717,99,POMDP
5,20,39,44,17,0.11587423754619537,99,POMDP
5,21,33,42,15,0.09632045996027491,99,POMDP
5,22,40,38,13,0.07843237453908097,99,POMDP
5,23,40,41,15,0.0869292151141481,99,POMDP
5,24,35,29,7,0.03539260901076029,99,POMDP
5,25,29,29,7,0.033622978560222276,99,POMDP
5,26,36,35,11,0.05323638272035194,99,POMDP
5,27,29,33,10,0.045517107225900896,99,POMDP
5,28,33,43,16,0.07206875310767641,99,POMDP
5,29,32,34,10,0.041079189271375556,99,POMDP
5,30,33,38,13,0.052033639743742366,99,POMDP
5,31,35,24,4,0.012357989439138812,99,POMDP
5,32,47,45,17,0.06261381315830332,99,POMDP
5,33,37,33,10,0.03345925640646833,99,POMDP
5,34,44,43,16,0.052977155976908184,99,POMDP
5,35,39,40,14,0.04361785842098775,99,POMDP
5,36,35,43,16,0.04781188326915963,99,POMDP
5,37,30,27,6,0.015140429701900552,99,POMDP
5,38,39,42,15,0.04027354300705547,99,POMDP
5,39,29,32,9,0.021862780489544393,99,POMDP
5,40,32,36,12,0.02855825701446736,99,POMDP
5,41,18,14,1,0,99,POMDP
5,42,26,18,1,0,99,POMDP
5,43,43,45,17,0.03561474270222393,99,POMDP
5,44,44,50,20,0.04017788161094637,99,POMDP
5,45,41,41,15,0.02812451712766246,99,POMDP
5,46,38,42,15,0.026718291271279334,99,POMDP
5,47,24,25,5,0.007252107630775819,99,POMDP
5,48,26,26,5,0.0068895022492370265,99,POMDP
5,49,25,22,3,0.003272513568387588,99,POMDP
5,50,35,33,10,0.013989995504856937,99,POMDP
5,51,32,32,9,0.011813773981879192,99,POMDP
5,52,33,29,7,0.008417313962088923,99,POMDP
5,53,44,43,16,0.01999112065996119,99,POMDP
5,54,24,32,9,0.01012883446771367,99,POMDP
5,55,20,27,6,0.006013995465204992,99,POMDP
5,56,21,27,6,0.005713295691944741,99,POMDP
5,57,25,25,5,0.004342104725878003,99,POMDP
5,58,25,29,7,0.006187499234376154,99,POMDP
5,59,24,21,2,9.796873787762245e-4,99,POMDP
5,60,33,33,10,0.008376327088536717,99,POMDP
