state,policy,harvest,escapement
0.7070707070707072,msy,0.20202020202020204,0.5050505050505052
0.7272727272727273,msy,0.20202020202020204,0.5252525252525253
0.7474747474747475,msy,0.22222222222222224,0.5252525252525253
0.7676767676767677,msy,0.22222222222222224,0.5454545454545455
0.787878787878788,msy,0.22222222222222224,0.5656565656565657
0.8080808080808082,msy,0.22222222222222224,0.585858585858586
0.8282828282828284,msy,0.24242424242424243,0.585858585858586
0.8484848484848485,msy,0.24242424242424243,0.6060606060606061
0.8686868686868687,msy,0.24242424242424243,0.6262626262626263
0.888888888888889,msy,0.26262626262626265,0.6262626262626263
0.9090909090909092,msy,0.26262626262626265,0.6464646464646465
0.9292929292929294,msy,0.26262626262626265,0.6666666666666667
0.9494949494949496,msy,0.26262626262626265,0.686868686868687
0.9696969696969697,msy,0.2828282828282829,0.6868686868686869
0.98989898989899,msy,0.2828282828282829,0.7070707070707071
1.0101010101010102,msy,0.2828282828282829,0.7272727272727273
1.0303030303030305,msy,0.30303030303030304,0.7272727272727275
1.0505050505050506,msy,0.30303030303030304,0.7474747474747476
1.0707070707070707,msy,0.30303030303030304,0.7676767676767677
1.090909090909091,msy,0.30303030303030304,0.7878787878787881
1.1111111111111112,msy,0.32323232323232326,0.7878787878787878
1.1313131313131315,msy,0.32323232323232326,0.8080808080808082
1.1515151515151516,msy,0.32323232323232326,0.8282828282828283
1.1717171717171717,msy,0.3434343434343435,0.8282828282828283
1.191919191919192,msy,0.3434343434343435,0.8484848484848486
1.2121212121212122,msy,0.3434343434343435,0.8686868686868687
1.2323232323232325,msy,0.3434343434343435,0.8888888888888891
1.2525252525252526,msy,0.36363636363636365,0.888888888888889
1.272727272727273,msy,0.36363636363636365,0.9090909090909093
1.292929292929293,msy,0.36363636363636365,0.9292929292929294
1.3131313131313131,msy,0.38383838383838387,0.9292929292929293
1.3333333333333335,msy,0.38383838383838387,0.9494949494949496
1.3535353535353536,msy,0.38383838383838387,0.9696969696969697
1.373737373737374,msy,0.38383838383838387,0.9898989898989901
1.393939393939394,msy,0.4040404040404041,0.98989898989899
1.4141414141414144,msy,0.4040404040404041,1.0101010101010104
1.4343434343434345,msy,0.4040404040404041,1.0303030303030303
1.4545454545454546,msy,0.42424242424242425,1.0303030303030303
1.474747474747475,msy,0.42424242424242425,1.0505050505050506
1.494949494949495,msy,0.42424242424242425,1.0707070707070707
1.5151515151515154,msy,0.42424242424242425,1.090909090909091
1.5353535353535355,msy,0.4444444444444445,1.090909090909091
1.5555555555555556,msy,0.4444444444444445,1.1111111111111112
1.575757575757576,msy,0.4444444444444445,1.1313131313131315
1.595959595959596,msy,0.4646464646464647,1.1313131313131313
1.6161616161616164,msy,0.4646464646464647,1.1515151515151516
1.6363636363636365,msy,0.4646464646464647,1.1717171717171717
1.6565656565656568,msy,0.4646464646464647,1.191919191919192
1.676767676767677,msy,0.48484848484848486,1.191919191919192
1.696969696969697,msy,0.48484848484848486,1.2121212121212122
1.7171717171717173,msy,0.48484848484848486,1.2323232323232325
1.7373737373737375,msy,0.5050505050505051,1.2323232323232323
1.7575757575757578,msy,0.5050505050505051,1.2525252525252526
1.777777777777778,msy,0.5050505050505051,1.272727272727273
1.7979797979797982,msy,0.5050505050505051,1.2929292929292933
1.8181818181818183,msy,0.5252525252525253,1.292929292929293
1.8383838383838385,msy,0.5252525252525253,1.3131313131313131
1.8585858585858588,msy,0.5252525252525253,1.3333333333333335
1.878787878787879,msy,0.5454545454545455,1.3333333333333335
1.8989898989898992,msy,0.5454545454545455,1.3535353535353538
1.9191919191919193,msy,0.5454545454545455,1.3737373737373737
1.9393939393939394,msy,0.5454545454545455,1.393939393939394
1.9595959595959598,msy,0.5656565656565657,1.393939393939394
1.97979797979798,msy,0.5656565656565657,1.4141414141414141
2,msy,0.5656565656565657,1.4343434343434343
0,pgy,0,0
0.020202020202020204,pgy,0,0.020202020202020204
0.04040404040404041,pgy,0,0.04040404040404041
0.06060606060606061,pgy,0.020202020202020204,0.0404040404040404
0.08080808080808081,pgy,0.020202020202020204,0.06060606060606061
0.10101010101010102,pgy,0.020202020202020204,0.08080808080808081
0.12121212121212122,pgy,0.020202020202020204,0.10101010101010101
0.14141414141414144,pgy,0.04040404040404041,0.10101010101010102
0.16161616161616163,pgy,0.04040404040404041,0.12121212121212122
0.18181818181818182,pgy,0.04040404040404041,0.1414141414141414
0.20202020202020204,pgy,0.04040404040404041,0.16161616161616163
0.22222222222222224,pgy,0.06060606060606061,0.16161616161616163
0.24242424242424243,pgy,0.06060606060606061,0.18181818181818182
0.26262626262626265,pgy,0.06060606060606061,0.20202020202020204
0.2828282828282829,pgy,0.06060606060606061,0.22222222222222227
0.30303030303030304,pgy,0.06060606060606061,0.24242424242424243
0.32323232323232326,pgy,0.08080808080808081,0.24242424242424243
0.3434343434343435,pgy,0.08080808080808081,0.26262626262626265
0.36363636363636365,pgy,0.08080808080808081,0.2828282828282828
0.38383838383838387,pgy,0.08080808080808081,0.30303030303030304
0.4040404040404041,pgy,0.10101010101010102,0.3030303030303031
0.42424242424242425,pgy,0.10101010101010102,0.3232323232323232
0.4444444444444445,pgy,0.10101010101010102,0.3434343434343434
0.4646464646464647,pgy,0.10101010101010102,0.36363636363636365
0.48484848484848486,pgy,0.10101010101010102,0.38383838383838387
0.5050505050505051,pgy,0.12121212121212122,0.38383838383838387
0.5252525252525253,pgy,0.12121212121212122,0.4040404040404041
0.5454545454545455,pgy,0.12121212121212122,0.4242424242424243
0.5656565656565657,pgy,0.12121212121212122,0.44444444444444453
0.5858585858585859,pgy,0.14141414141414144,0.4444444444444444
0.6060606060606061,pgy,0.14141414141414144,0.46464646464646464
0.6262626262626263,pgy,0.14141414141414144,0.48484848484848486
0.6464646464646465,pgy,0.14141414141414144,0.5050505050505051
0.6666666666666667,pgy,0.16161616161616163,0.5050505050505051
0.686868686868687,pgy,0.16161616161616163,0.5252525252525253
0.7070707070707072,pgy,0.16161616161616163,0.5454545454545455
0.7272727272727273,pgy,0.16161616161616163,0.5656565656565656
0.7474747474747475,pgy,0.16161616161616163,0.5858585858585859
0.7676767676767677,pgy,0.18181818181818182,0.5858585858585859
0.787878787878788,pgy,0.18181818181818182,0.6060606060606062
0.8080808080808082,pgy,0.18181818181818182,0.6262626262626263
0.8282828282828284,pgy,0.18181818181818182,0.6464646464646466
0.8484848484848485,pgy,0.20202020202020204,0.6464646464646464
0.8686868686868687,pgy,0.20202020202020204,0.6666666666666667
0.888888888888889,pgy,0.20202020202020204,0.6868686868686869
0.9090909090909092,pgy,0.20202020202020204,0.7070707070707072
0.9292929292929294,pgy,0.22222222222222224,0.7070707070707072
0.9494949494949496,pgy,0.22222222222222224,0.7272727272727274
0.9696969696969697,pgy,0.22222222222222224,0.7474747474747475
0.98989898989899,pgy,0.22222222222222224,0.7676767676767677
1.0101010101010102,pgy,0.22222222222222224,0.787878787878788
1.0303030303030305,pgy,0.24242424242424243,0.7878787878787881
1.0505050505050506,pgy,0.24242424242424243,0.8080808080808082
1.0707070707070707,pgy,0.24242424242424243,0.8282828282828283
1.090909090909091,pgy,0.24242424242424243,0.8484848484848486
1.1111111111111112,pgy,0.26262626262626265,0.8484848484848485
1.1313131313131315,pgy,0.26262626262626265,0.8686868686868688
1.1515151515151516,pgy,0.26262626262626265,0.888888888888889
1.1717171717171717,pgy,0.26262626262626265,0.9090909090909091
1.191919191919192,pgy,0.2828282828282829,0.9090909090909092
1.2121212121212122,pgy,0.2828282828282829,0.9292929292929293
1.2323232323232325,pgy,0.2828282828282829,0.9494949494949496
1.2525252525252526,pgy,0.2828282828282829,0.9696969696969697
1.272727272727273,pgy,0.2828282828282829,0.9898989898989901
1.292929292929293,pgy,0.30303030303030304,0.9898989898989901
1.3131313131313131,pgy,0.30303030303030304,1.0101010101010102
1.3333333333333335,pgy,0.30303030303030304,1.0303030303030305
1.3535353535353536,pgy,0.30303030303030304,1.0505050505050506
1.373737373737374,pgy,0.32323232323232326,1.0505050505050506
1.393939393939394,pgy,0.32323232323232326,1.0707070707070707
1.4141414141414144,pgy,0.32323232323232326,1.090909090909091
1.4343434343434345,pgy,0.32323232323232326,1.1111111111111112
1.4545454545454546,pgy,0.32323232323232326,1.1313131313131313
1.474747474747475,pgy,0.3434343434343435,1.1313131313131315
1.494949494949495,pgy,0.3434343434343435,1.1515151515151516
1.5151515151515154,pgy,0.3434343434343435,1.171717171717172
1.5353535353535355,pgy,0.3434343434343435,1.191919191919192
1.5555555555555556,pgy,0.36363636363636365,1.191919191919192
1.575757575757576,pgy,0.36363636363636365,1.2121212121212124
1.595959595959596,pgy,0.36363636363636365,1.2323232323232323
1.6161616161616164,pgy,0.36363636363636365,1.2525252525252526
1.6363636363636365,pgy,0.38383838383838387,1.2525252525252526
1.6565656565656568,pgy,0.38383838383838387,1.272727272727273
1.676767676767677,pgy,0.38383838383838387,1.292929292929293
1.696969696969697,pgy,0.38383838383838387,1.3131313131313131
1.7171717171717173,pgy,0.38383838383838387,1.3333333333333335
1.7373737373737375,pgy,0.4040404040404041,1.3333333333333335
1.7575757575757578,pgy,0.4040404040404041,1.3535353535353538
1.777777777777778,pgy,0.4040404040404041,1.3737373737373737
1.7979797979797982,pgy,0.4040404040404041,1.393939393939394
1.8181818181818183,pgy,0.42424242424242425,1.393939393939394
1.8383838383838385,pgy,0.42424242424242425,1.4141414141414141
1.8585858585858588,pgy,0.42424242424242425,1.4343434343434345
1.878787878787879,pgy,0.42424242424242425,1.4545454545454546
1.8989898989898992,pgy,0.4444444444444445,1.4545454545454548
1.9191919191919193,pgy,0.4444444444444445,1.474747474747475
1.9393939393939394,pgy,0.4444444444444445,1.494949494949495
1.9595959595959598,pgy,0.4444444444444445,1.5151515151515154
1.97979797979798,pgy,0.4444444444444445,1.5353535353535355
2,pgy,0.4646464646464647,1.5353535353535352
